0,0,-191,-51,-102,-91,21,-173,-19,-102,-51,-45,-76,0,-96,-25,-51,-46,10,-87,-10,-51,-25,-22,-38,0,-48,-13,-25,-22,6,-43,-4,-25,-13,-11,-19,0,-24,-6,-12,-12,2,-22,-3,-13,-7,-6,-10,0,-12,-4,-6,-5,1,-11,-1,-6,-3,-3,-5,0,-6,-2,-3,-3,1,-5,-1,-4,-1,-1,-2,0,-3,0,-2,-2,0,-3,0,-1,-1,-1,-2,0,-2,0,-1,-1,0,-1,0,-1,0,0,-1
1,0,-178,-47,-94,-85,19,-161,-17,-94,-48,-42,-71,0,-89,-24,-47,-42,10,-81,-9,-47,-23,-20,-35,0,-44,-11,-24,-22,5,-40,-5,-24,-12,-10,-18,0,-22,-6,-12,-11,3,-20,-2,-12,-6,-5,-9,0,-12,-3,-6,-5,1,-11,-1,-6,-3,-3,-5,0,-5,-2,-3,-2,0,-5,-1,-3,-2,-1,-2,0,-3,-1,-1,-2,0,-3,0,-2,0,-1,-1,0,-2,0,-1,0,1,-1,0,0,0,0,-1
2,0,-219,-58,-116,-104,25,-199,-22,-116,-59,-51,-87,0,-110,-29,-58,-52,12,-99,-10,-59,-29,-26,-44,0,-55,-14,-29,-26,6,-50,-6,-29,-15,-13,-22,0,-28,-8,-14,-13,3,-24,-3,-14,-7,-7,-11,0,-13,-3,-8,-6,1,-12,-1,-7,-4,-3,-6,0,-7,-2,-3,-3,1,-7,0,-4,-1,-1,-2,0,-3,-1,-2,-2,1,-3,0,-2,-1,-1,-2,0,-2,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
3,0,-11,-4,-7,-7,2,-16,-2,-13,-7,-7,-14,0,-11,-4,-7,-7,2,-16,-2,-13,-7,-7,-14,0,-11,-4,-7,-7,2,-16,-2,-13,-7,-7,-14,0,-11,-4,-7,-7,2,-16,-2,-13,-7,-7,-14,0,-11,-4,-7,-7,2,-16,-2,-13,-7,-7,-14,0,-11,-4,-7,-7,2,-16,-2,-13,-7,-7,-14,0,-11,-4,-7,-7,2,-16,-2,-13,-7,-7,-14,0,-11,-4,-7,-7,2,-16,-2,-13,-7,-7,-14
4,0,-1,-1,-1,-1,0,-2,-1,-1,-1,-1,-1,0,-3,-1,-2,-1,1,-3,0,-3,-1,-1,-3,0,-4,-1,-3,-4,1,-7,-1,-6,-3,-4,-6,0,-9,-3,-6,-6,1,-15,-2,-11,-7,-6,-11,0,-18,-6,-13,-12,4,-29,-3,-22,-13,-12,-24,0,-37,-11,-25,-25,7,-58,-8,-44,-25,-25,-46,0,-73,-22,-49,-50,13,-116,-15,-88,-50,-50,-94,0,-146,-45,-99,-100,27,-232,-31,-176,-101,-100,-187
5,0,-17,-6,-12,-12,3,-27,-4,-20,-11,-12,-22,0,-34,-10,-24,-23,7,-55,-7,-41,-24,-23,-44,0,-68,-21,-46,-47,12,-109,-14,-83,-47,-46,-88,0,-137,-42,-93,-94,25,-218,-28,-165,-95,-94,-175,0,-274,-84,-186,-189,51,-435,-57,-329,-189,-187,-351,0,-547,-169,-373,-376,102,-871,-114,-659,-378,-375,-702,0,-1094,-338,-745,-752,204,-1742,-226,-1319,-756,-748,-1403,0,-2187,-676,-1490,-1505,407,-3484,-453,-2637,-1513,-1497,-2806
